batch_id,datetime,location,current_hop_clean,external_storage_clean,nombre_lectures,temperature_min,temperature_max,temperature_moyenne,humidite_moyenne,item_expiry_hours_min,ultra_low_temperature_freezer_hours_max,out_of_bound_temperature_hours_max,refrigeration_temperature_hours_max,temperature_range,temperature_change_from_previous_hour,temperature_max_rolling_mean_3h,temperature_max_rolling_std_3h,temperature_deviation_from_rolling_mean,context_group,storage_median,deviation_from_storage_median,absolute_deviation_from_storage_median,current_hop_clean_air_transit,current_hop_clean_dest_air_cargo,current_hop_clean_source_air_cargo,current_hop_clean_source_hub,current_hop_clean_source_reefer_truck,external_storage_clean_ultra_low_temperature_freezer,external_storage_clean_vaccine_storage_unit,iso_forest_pred,anomaly_score,is_model_flagged
batch016,2021-02-06 19:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,89.5,738,1,6,96,0,0.0,7.333333333333333,0.5773502691896258,-0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.23111691498283488,False
batch016,2021-02-06 20:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,89.0,737,1,6,97,0,0.0,7.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2163816694488691,False
batch016,2021-02-06 21:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,88.5,736,1,6,98,2,1.0,7.333333333333333,0.5773502691896258,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2553178835883491,False
batch016,2021-02-06 22:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,8,8,8.0,87.0,735,1,6,99,0,0.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.23054455367797877,False
batch016,2021-02-06 23:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,87.5,734,1,6,100,1,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2631398927669523,False
batch016,2021-02-07 00:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,89.5,733,1,6,101,0,-1.0,7.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2217372825397072,False
batch016,2021-02-07 01:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,86.5,732,1,6,102,1,1.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2709999905312177,False
batch016,2021-02-07 02:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,6,6.0,85.5,731,1,6,103,0,-2.0,7.0,1.0,-1.0,dest_air_cargo_vaccine_storage_unit,7.0,-1.0,1.0,False,True,False,False,False,False,True,1,-0.18043380938750275,False
batch016,2021-02-07 03:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,8,8,8.0,85.0,730,1,6,104,0,2.0,7.333333333333333,1.1547005383792517,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.1670593835147075,False
batch016,2021-02-07 04:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,88.5,729,1,6,105,1,0.0,7.333333333333333,1.1547005383792517,0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2598585749241016,False
batch016,2021-02-07 05:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,87.0,728,1,6,106,2,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.2500300584075196,False
batch016,2021-02-07 06:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,88.0,727,1,6,107,2,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.248074722589537,False
batch016,2021-02-07 07:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,88.5,726,1,6,108,1,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.25847485931780556,False
batch016,2021-02-07 08:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,7,6.5,88.5,725,1,6,109,1,-1.0,7.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.2606884080685811,False
batch016,2021-02-07 09:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,86.5,724,1,6,110,2,1.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.24971941780959184,False
batch016,2021-02-07 10:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,8,7.5,89.0,723,1,6,111,1,0.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.27443166406904734,False
batch016,2021-02-07 11:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,6,8,7.0,88.5,722,1,6,112,2,0.0,8.0,0.0,0.0,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.24561216144354664,False
batch016,2021-02-07 12:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,7,7,7.0,88.5,721,1,6,113,0,-1.0,7.666666666666667,0.5773502691896258,-0.666666666666667,dest_air_cargo_vaccine_storage_unit,7.0,0.0,0.0,False,True,False,False,False,False,True,1,-0.22848771218554736,False
batch016,2021-02-07 13:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,8,8,8.0,86.0,720,1,6,114,0,1.0,7.666666666666667,0.5773502691896258,0.33333333333333304,dest_air_cargo_vaccine_storage_unit,7.0,1.0,1.0,False,True,False,False,False,False,True,1,-0.216053619219583,False
batch017,2021-03-01 01:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch017,2021-03-01 02:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch017,2021-03-01 03:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-1.0,-70.33333333333333,0.5773502691896278,-0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,True,False,True,False,1,-0.2648274617561135,False
batch017,2021-03-01 04:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-71,-71.0,95.0,840,0,0,0,0,0.0,-70.66666666666667,0.5773502691896278,-0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,True,False,True,False,1,-0.24728692691101356,False
batch017,2021-03-01 05:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,0.0,-71.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,True,False,True,False,1,-0.2108952170182064,False
batch017,2021-03-01 06:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,2.0,-70.33333333333333,1.1547005383792495,1.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.27604580170096343,False
batch017,2021-03-01 07:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-70.0,0.9999999999999964,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3082804721418137,False
batch017,2021-03-01 08:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.33333333333333,0.5773502691896186,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3454540093428116,False
batch017,2021-03-01 09:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.66666666666667,0.5773502691896186,-0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.33196154391316973,False
batch017,2021-03-01 10:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,0.5773502691896186,-0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.33525916918763676,False
batch017,2021-03-01 11:00:00,"Shelbyville, Michigan",source_reefer_truck,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_reefer_truck_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,False,True,True,False,1,-0.3094352017660051,False
batch017,2021-03-01 12:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.3377481467080661,False
batch017,2021-03-01 13:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,source_air_cargo_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,True,False,False,True,False,1,-0.3229838430845815,False
batch017,2021-03-01 14:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,source_air_cargo_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,True,False,False,True,False,1,-0.33525916918763676,False
batch017,2021-03-01 15:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3377481467080661,False
batch017,2021-03-01 16:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-70.0,1.0000000000000018,-1.0,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.26414626126403745,False
batch017,2021-03-01 17:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,2.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3055378030308116,False
batch017,2021-03-01 18:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3188164613276948,False
batch017,2021-03-01 19:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-69.66666666666667,1.1547005383792495,-1.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.25084047606746596,False
batch017,2021-03-01 20:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,2.0,-69.66666666666667,1.1547005383792495,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3159314373617168,False
batch017,2021-03-01 21:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,1.1547005383792495,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33243127773137215,False
batch017,2021-03-01 22:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33475665422096784,False
batch017,2021-03-01 23:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch017,2021-03-02 00:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3120144503403306,False
batch017,2021-03-02 01:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33732507397149486,False
batch017,2021-03-02 02:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.33196154391316973,False
batch017,2021-03-02 03:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3454540093428116,False
batch017,2021-03-02 04:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3377777300659409,False
batch017,2021-03-02 05:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch017,2021-03-02 06:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3120144503403306,False
batch017,2021-03-02 07:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33732507397149486,False
batch017,2021-03-02 08:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3203255405191535,False
batch017,2021-03-02 09:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33475665422096784,False
batch017,2021-03-02 10:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.32347017658240806,False
batch017,2021-03-02 11:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33475665422096784,False
batch017,2021-03-02 12:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-69,-68,-68.5,95.0,840,0,0,0,1,1.0,-68.66666666666667,0.5773502691896278,0.6666666666666714,dest_air_cargo_ultra_low_temperature_freezer,-67.0,-1.0,1.0,False,True,False,False,False,True,False,1,-0.2895877735049495,False
batch017,2021-03-02 13:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,-1.0,-68.66666666666667,0.5773502691896278,-0.3333333333333286,dest_air_cargo_ultra_low_temperature_freezer,-67.0,-2.0,2.0,False,True,False,False,False,True,False,1,-0.28258428875404096,False
batch017,2021-03-02 14:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-70,-67,-68.5,95.0,840,0,0,0,3,2.0,-68.0,1.0000000000000018,1.0,dest_air_cargo_ultra_low_temperature_freezer,-67.0,0.0,0.0,False,True,False,False,False,True,False,1,-0.23507015405773002,False
batch017,2021-03-02 15:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-68,-67,-67.5,95.0,840,0,0,0,1,0.0,-67.66666666666667,1.1547005383792541,0.6666666666666714,dest_air_cargo_ultra_low_temperature_freezer,-67.0,0.0,0.0,False,True,False,False,False,True,False,1,-0.2628751448344274,False
batch017,2021-03-02 16:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-66,-66,-66.0,95.0,840,0,0,0,0,1.0,-66.66666666666667,0.5773502691896278,0.6666666666666714,dest_air_cargo_ultra_low_temperature_freezer,-67.0,1.0,1.0,False,True,False,False,False,True,False,1,-0.19969023699132227,False
batch017,2021-03-02 17:00:00,Delhi Airport,dest_air_cargo,ultra_low_temperature_freezer,2,-67,-66,-66.5,95.0,840,0,0,0,1,0.0,-66.33333333333333,0.5773502691896278,0.3333333333333286,dest_air_cargo_ultra_low_temperature_freezer,-67.0,1.0,1.0,False,True,False,False,False,True,False,1,-0.2348857039874459,False
batch017,2021-03-02 18:00:00,Delhi Airport,dest_air_cargo,vaccine_storage_unit,2,-62,-61,-61.5,92.5,839,1,0,0,1,5.0,-64.33333333333333,2.886751345948127,3.3333333333333286,dest_air_cargo_vaccine_storage_unit,7.0,-68.0,68.0,False,True,False,False,False,False,True,1,-0.025322765943868286,False
batch018,2021-05-01 01:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3094352017660051,False
batch018,2021-05-01 02:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.5,0.7071067811865476,0.5,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.33595398198225884,False
batch018,2021-05-01 03:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.33333333333333,0.5773502691896247,0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3203255405191535,False
batch018,2021-05-01 04:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.32729167295734046,False
batch018,2021-05-01 05:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-71,-71,-71.0,95.0,840,0,0,0,0,-1.0,-70.0,1.0000000000000018,-1.0,source_hub_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,True,False,True,False,1,-0.2729805616741406,False
batch018,2021-05-01 06:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,2.0,-70.0,1.0000000000000018,1.0,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.28622951597203966,False
batch018,2021-05-01 07:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,False,True,False,True,False,1,-0.3188164613276948,False
batch018,2021-05-01 08:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3120144503403306,False
batch018,2021-05-01 09:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,0.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.33525916918763676,False
batch018,2021-05-01 10:00:00,"Kalamazoo, Michigan",source_hub,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,0.0,-70.0,0.0,0.0,source_hub_ultra_low_temperature_freezer,-69.0,-1.0,1.0,False,False,False,True,False,True,False,1,-0.3034958186116679,False
batch018,2021-05-01 11:00:00,"Shelbyville, Michigan",source_reefer_truck,ultra_low_temperature_freezer,2,-71,-71,-71.0,95.0,840,0,0,0,0,-1.0,-70.33333333333333,0.5773502691896278,-0.6666666666666714,source_reefer_truck_ultra_low_temperature_freezer,-69.0,-2.0,2.0,False,False,False,False,True,True,False,1,-0.2648274617561135,False
batch018,2021-05-01 12:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,2.0,-70.0,1.0000000000000018,1.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.28622951597203966,False
batch018,2021-05-01 13:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.3188164613276948,False
batch018,2021-05-01 14:00:00,"Gerald R Ford International Airport, Michigan",source_air_cargo,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.0,0.0,0.0,source_air_cargo_ultra_low_temperature_freezer,-69.0,0.0,0.0,False,False,True,False,False,True,False,1,-0.32347017658240806,False
batch018,2021-05-01 15:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.32729167295734046,False
batch018,2021-05-01 16:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,1.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.33732507397149486,False
batch018,2021-05-01 17:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,0.0,-69.33333333333333,0.5773502691896278,0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3377777300659409,False
batch018,2021-05-01 18:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-69,-69,-69.0,95.0,840,0,0,0,0,0.0,-69.0,0.0,0.0,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3095030546648811,False
batch018,2021-05-01 19:00:00,Not Available,air_transit,ultra_low_temperature_freezer,1,-70,-70,-70.0,95.0,840,0,0,0,0,-1.0,-69.33333333333333,0.5773502691896278,-0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3120144503403306,False
batch018,2021-05-01 20:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-70,-70.0,95.0,840,0,0,0,0,0.0,-69.66666666666667,0.5773502691896278,-0.3333333333333286,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.3252878340073377,False
batch018,2021-05-01 21:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-70,-69,-69.5,95.0,840,0,0,0,1,1.0,-69.66666666666667,0.5773502691896278,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3377481467080661,False
batch018,2021-05-01 22:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-71,-71.0,95.0,840,0,0,0,0,-2.0,-70.0,1.0000000000000018,-1.0,air_transit_ultra_low_temperature_freezer,-69.0,-2.0,2.0,True,False,False,False,False,True,False,1,-0.26414626126403745,False
batch018,2021-05-01 23:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-69,-70.0,95.0,840,0,0,0,2,2.0,-69.66666666666667,1.1547005383792541,0.6666666666666714,air_transit_ultra_low_temperature_freezer,-69.0,0.0,0.0,True,False,False,False,False,True,False,1,-0.3055378030308116,False
batch018,2021-05-02 00:00:00,Not Available,air_transit,ultra_low_temperature_freezer,2,-71,-70,-70.5,95.0,840,0,0,0,1,-1.0,-70.0,1.0000000000000018,0.0,air_transit_ultra_low_temperature_freezer,-69.0,-1.0,1.0,True,False,False,False,False,True,False,1,-0.311232224187819,False
